,ISO,dt_00,dt_01,dt_02,dt_03,dt_04,dt_05,dt_06,dt_07,dt_08,dt_09,dt_10,dt_11,dt_12,evaldt_00,evaldt_01,evaldt_02,evaldt_03,evaldt_04,evaldt_05,evaldt_06,evaldt_07,evaldt_08,evaldt_09,evaldt_10,evaldt_11,evaldt_12
98,TWN,1,1,1,1,1,1,1,1,1,1,1,1,1,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
99,TJK,7,7,7,7,7,7,7,7,7,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
100,TZA,7,7,7,7,7,7,7,7,7,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
101,THA,4,3,3,3,3,3,3,3,3,3,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
102,TGO,7,7,7,7,7,7,7,7,7,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
103,TTO,3,3,2,2,2,2,2,2,2,2,2,2,2,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
104,TUN,3,3,3,3,3,3,3,3,3,3,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
105,TUR,5,5,5,5,5,5,6,6,6,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
106,TKM,7,7,7,7,7,7,7,7,7,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
107,UGA,7,7,7,7,7,7,7,7,7,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
108,UKR,7,7,7,7,7,7,7,7,7,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
109,ARE,2,2,2,2,2,2,2,2,2,2,2,2,2,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
110,URY,4,4,3,3,3,3,3,3,3,3,3,5,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
111,UZB,7,7,7,7,7,7,7,7,7,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
112,VEN,5,5,5,5,5,5,4,4,4,4,4,5,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
113,VNM,6,6,6,6,6,6,6,6,6,6,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
114,YEM,7,7,7,7,7,7,7,6,6,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
115,ZMB,7,7,7,7,7,7,7,7,7,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
116,ZWE,6,7,7,7,7,7,7,7,7,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02
117,ALB,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
118,DZA,6,6,5,5,5,5,5,5,5,5,5,4,4,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
119,AGO,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
120,ATG,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
121,ARG,5,6,6,6,6,6,6,6,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
122,ARM,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
123,AZE,7,7,7,7,7,7,7,7,6,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
124,BHS,3,3,3,3,3,3,3,3,3,3,3,3,3,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
125,BHR,3,3,3,3,3,3,3,3,3,3,3,3,3,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
126,BGD,5,5,5,5,5,5,5,5,5,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
127,BLR,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
128,BEN,6,6,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
129,BOL,6,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
130,BIH,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
131,BWA,2,2,2,2,2,2,2,2,2,2,2,2,2,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
132,BRA,6,6,6,6,6,6,6,6,6,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
133,BGR,6,6,6,6,5,5,5,5,5,5,5,5,5,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
134,BFA,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
135,CPV,6,6,6,6,6,6,6,6,6,6,6,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
136,CMR,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
137,CAF,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
138,TCD,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
139,CHN,2,2,2,2,2,2,2,2,2,2,2,2,2,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
140,COL,5,5,5,5,5,5,5,5,5,5,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
141,COG,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
142,CRI,4,3,3,3,3,3,3,3,3,3,3,3,3,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
143,CIV,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
144,HRV,5,5,5,4,4,4,4,4,4,4,4,4,4,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
145,CUB,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
146,PRK,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
147,COD,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
148,DOM,5,5,5,5,5,5,5,5,5,5,5,5,5,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
149,ECU,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
150,EGY,4,4,4,4,4,4,4,4,4,4,4,4,4,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
151,SLV,4,4,4,4,4,4,4,4,4,4,4,4,4,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
152,ETH,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
153,GAB,6,6,6,6,6,6,6,6,6,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
154,GMB,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
155,GEO,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
156,GHA,5,5,6,6,6,6,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
157,GTM,6,6,6,6,6,6,6,6,6,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
158,GIN,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
159,GNB,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
160,GUY,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
161,HND,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
162,HKG,2,2,2,2,2,2,2,2,2,2,2,2,2,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
163,IND,3,3,3,3,3,3,3,3,3,3,3,3,3,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
164,IDN,6,6,6,6,6,6,6,6,6,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
165,IRN,6,5,5,5,5,5,4,4,4,4,4,4,4,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
166,IRQ,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
167,JAM,5,5,5,5,5,5,5,5,5,5,5,5,5,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
168,JOR,6,6,6,6,6,6,6,6,6,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
169,KAZ,7,7,7,6,6,6,6,6,6,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
170,KEN,6,6,6,6,6,6,6,6,6,6,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
171,KWT,3,3,3,3,3,3,2,2,2,2,2,2,2,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
172,KGZ,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
173,LAO,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
174,LBN,5,5,5,5,5,5,6,6,6,6,6,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
175,LSO,6,6,6,6,6,6,6,6,6,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
176,LBR,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
177,LBY,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
178,MDG,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
179,MWI,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
180,MYS,2,2,2,2,2,2,2,2,2,2,2,2,2,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
181,MDV,5,5,5,5,5,5,5,5,5,5,5,5,5,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
182,MLI,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
183,MRT,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
184,MUS,3,3,3,3,3,3,3,3,3,3,3,3,3,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
185,MEX,4,3,3,3,3,3,3,3,3,3,3,3,3,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
186,MDA,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
187,MNG,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
188,MAR,4,4,4,4,4,4,4,4,4,4,4,4,4,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
189,MOZ,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
190,MMR,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
191,NPL,6,6,6,6,6,6,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
192,NIC,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
193,NER,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
194,NGA,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
195,MKD,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
196,OMN,4,4,4,4,4,4,3,3,3,3,3,3,3,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
197,PAK,7,7,7,7,7,7,7,7,7,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
198,PAN,4,4,4,4,4,4,4,4,4,4,4,4,4,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
199,PNG,5,5,5,5,5,5,5,5,5,5,5,5,5,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
200,PRY,5,6,6,6,6,6,6,6,6,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00,25-Jan-01,30-Apr-01,12-Jul-01,27-Oct-01,18-Jan-02,18-Apr-02,27-Jun-02,25-Oct-02,16-Jan-03
