,ISO,dt_00,dt_01,dt_02,dt_03,evaldt_00,evaldt_01,evaldt_02,evaldt_03
299,MWI,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
300,MYS,3,3,3,2,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
301,MDV,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
302,MLI,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
303,MRT,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
304,MUS,2,2,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
305,MEX,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
306,MDA,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
307,MNG,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
308,MAR,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
309,MOZ,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
310,MMR,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
311,NPL,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
312,NIC,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
313,NER,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
314,NGA,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
315,MKD,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
316,OMN,3,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
317,PAK,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
318,PAN,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
319,PNG,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
320,PRY,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
321,PER,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
322,PHL,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
323,QAT,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
324,ROU,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
325,RUS,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
326,RWA,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
327,SAU,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
328,SEN,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
329,SRB,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
330,SGP,0,0,0,0,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
331,SOM,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
332,ZAF,3,3,3,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
333,LKA,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
334,SDN,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
335,SYR,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
336,TWN,1,1,1,1,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
337,TJK,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
338,TZA,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
339,THA,4,4,4,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
340,TGO,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
341,TTO,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
342,TUN,3,3,3,3,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
343,TUR,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
344,TKM,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
345,UGA,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
346,UKR,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
347,ARE,2,2,2,2,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
348,URY,4,4,4,4,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
349,UZB,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
350,VEN,5,5,5,5,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
351,VNM,6,6,6,6,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
352,YEM,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
353,ZMB,7,7,7,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
354,ZWE,6,6,6,7,19-Mar-99,17-Jun-99,14-Oct-99,24-Jan-00
355,ALB,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
356,DZA,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
357,AGO,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
358,ATG,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
359,ARG,5,5,5,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
360,ARM,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
361,AZE,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
362,BHS,3,3,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
363,BHR,3,3,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
364,BGD,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
365,BLR,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
366,BEN,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
367,BOL,6,6,6,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
368,BIH,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
369,BWA,2,2,2,2,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
370,BRA,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
371,BGR,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
372,BFA,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
373,CPV,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
374,CMR,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
375,CAF,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
376,TCD,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
377,CHN,2,2,2,2,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
378,COL,4,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
379,COG,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
380,CRI,4,4,4,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
381,CIV,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
382,HRV,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
383,CUB,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
384,PRK,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
385,COD,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
386,DOM,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
387,ECU,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
388,EGY,4,4,4,4,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
389,SLV,4,4,4,4,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
390,ETH,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
391,GAB,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
392,GMB,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
393,GEO,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
394,GHA,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
395,GTM,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
396,GIN,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
397,GNB,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
398,GUY,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
399,HND,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
400,HKG,2,2,2,2,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
401,IND,3,3,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
402,IDN,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
403,IRN,6,6,6,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
404,IRQ,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
405,JAM,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
406,JOR,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
407,KAZ,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
408,KEN,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
409,KWT,3,3,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
410,KGZ,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
411,LBN,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
412,LSO,5,5,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
413,LBR,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
414,LBY,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
415,MDG,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
416,MWI,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
417,MYS,3,3,2,2,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
418,MDV,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
419,MLI,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
420,MRT,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
421,MUS,2,3,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
422,MEX,4,4,4,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
423,MDA,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
424,MNG,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
425,MAR,4,4,4,4,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
426,MOZ,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
427,MMR,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
428,NPL,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
429,NIC,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
430,NER,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
431,NGA,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
432,MKD,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
433,OMN,4,4,4,4,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
434,PAK,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
435,PAN,4,4,4,4,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
436,PNG,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
437,PRY,5,5,5,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
438,PER,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
439,PHL,3,3,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
440,QAT,4,4,4,4,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
441,ROU,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
442,RUS,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
443,RWA,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
444,SAU,3,3,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
445,SEN,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
446,SRB,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
447,SGP,0,0,0,0,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
448,SOM,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
449,ZAF,3,3,4,4,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
450,LKA,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
451,SDN,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
452,SYR,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
453,TWN,1,1,1,1,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
454,TJK,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
455,TZA,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
456,THA,4,4,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
457,TGO,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
458,TTO,3,3,3,2,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
459,TUN,3,3,3,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
460,TUR,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
461,TKM,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
462,UGA,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
463,UKR,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
464,ARE,2,2,2,2,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
465,URY,4,4,4,3,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
466,UZB,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
467,VEN,5,5,5,5,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
468,VNM,6,6,6,6,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
469,YEM,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
470,ZMB,7,7,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
471,ZWE,6,6,7,7,17-Jun-99,14-Oct-99,24-Jan-00,02-May-00
472,ALB,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
473,DZA,6,6,6,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
474,AGO,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
475,ATG,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
476,ARG,5,5,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
477,ARM,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
478,AZE,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
479,BHS,3,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
480,BHR,3,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
481,BGD,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
482,BLR,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
483,BEN,6,6,6,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
484,BOL,6,6,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
485,BIH,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
486,BWA,2,2,2,2,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
487,BRA,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
488,BGR,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
489,BFA,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
490,CPV,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
491,CMR,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
492,CAF,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
493,TCD,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
494,CHN,2,2,2,2,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
495,COL,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
496,COG,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
497,CRI,4,4,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
498,CIV,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
499,HRV,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
500,CUB,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
501,PRK,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
502,COD,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
503,DOM,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
504,ECU,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
505,EGY,4,4,4,4,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
506,SLV,4,4,4,4,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
507,ETH,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
508,GAB,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
509,GMB,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
510,GEO,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
511,GHA,5,5,5,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
512,GTM,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
513,GIN,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
514,GNB,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
515,GUY,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
516,HND,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
517,HKG,2,2,2,2,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
518,IND,3,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
519,IDN,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
520,IRN,6,6,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
521,IRQ,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
522,JAM,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
523,JOR,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
524,KAZ,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
525,KEN,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
526,KWT,3,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
527,KGZ,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
528,LBN,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
529,LSO,5,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
530,LBR,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
531,LBY,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
532,MDG,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
533,MWI,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
534,MYS,3,2,2,2,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
535,MDV,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
536,MLI,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
537,MRT,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
538,MUS,3,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
539,MEX,4,4,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
540,MDA,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
541,MNG,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
542,MAR,4,4,4,4,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
543,MOZ,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
544,MMR,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
545,NPL,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
546,NIC,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
547,NER,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
548,NGA,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
549,MKD,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
550,OMN,4,4,4,4,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
551,PAK,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
552,PAN,4,4,4,4,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
553,PNG,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
554,PRY,5,5,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
555,PER,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
556,PHL,3,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
557,QAT,4,4,4,4,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
558,ROU,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
559,RUS,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
560,RWA,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
561,SAU,3,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
562,SEN,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
563,SRB,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
564,SGP,0,0,0,0,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
565,SOM,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
566,ZAF,3,4,4,4,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
567,LKA,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
568,SDN,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
569,SYR,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
570,TWN,1,1,1,1,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
571,TJK,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
572,TZA,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
573,THA,4,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
574,TGO,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
575,TTO,3,3,2,2,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
576,TUN,3,3,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
577,TUR,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
578,TKM,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
579,UGA,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
580,UKR,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
581,ARE,2,2,2,2,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
582,URY,4,4,3,3,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
583,UZB,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
584,VEN,5,5,5,5,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
585,VNM,6,6,6,6,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
586,YEM,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
587,ZMB,7,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
588,ZWE,6,7,7,7,14-Oct-99,24-Jan-00,02-May-00,13-Jul-00
589,ALB,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
590,DZA,6,6,5,5,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
591,AGO,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
592,ATG,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
593,ARG,5,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
594,ARM,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
595,AZE,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
596,BHS,3,3,3,3,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
597,BHR,3,3,3,3,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
598,BGD,5,5,5,5,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
599,BLR,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
600,BEN,6,6,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
601,BOL,6,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
602,BIH,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
603,BWA,2,2,2,2,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
604,BRA,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
605,BGR,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
606,BFA,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
607,CPV,6,6,6,6,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
608,CMR,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
609,CAF,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
610,TCD,7,7,7,7,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
611,CHN,2,2,2,2,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
612,COL,5,5,5,5,24-Jan-00,02-May-00,13-Jul-00,27-Oct-00
